! Stikord !! Side !! Sektion !! Lyd
| Bogstav: A || 207 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-A.mp3</html5media>
| patellarrefleksen  || 173 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| patientinformation  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| patientinformation  || 56 || [[3_Indlæggelsesnotatet#Patientinformation|3.4.2]] || 
| patologi  || 26 || [[2_Sygehusjournalen#|2]] || 
| peau d’orange  || 192 || [[13_Kirtler#Inspektion|13.6.1]] || 
| pelvis  || 51 || [[3_Indlæggelsesnotatet#Bækken_(pelvis)|3.2.18]] || 
| penis  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| perifer cirkulation  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| perifer cirkulation  || 64 || [[4_Almene_symptomer_og_fund#Perifer_cirkulation|4.2.4]] || 
| perifere pulse  || 185 || [[12_Det_perifere_karsystem#Auskultation|12.2.2]] || 
| periorbitale ødemer  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| perisigmoiditis  || 109 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| peritonitis  || 106 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| perkussion  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| perkussion  || 47 || [[3_Indlæggelsesnotatet#Thorax|3.2.9]] || 
| perkussion  || 112 || [[7_Mave-tarm-systemet#Lyskerne_(regiones_inguinales)|7.2.3]] || 
| pes planus  || 153 || [[10_Bevægeapparatet#Ankel_og_fod_(pes)|10.2.13]] || 
| petekkier  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| petekkier  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| piben  || 85 || [[6_Lunger_og_luftveje#Hvæsen_og_piben|6.1.2]] || 
| plan  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| plan  || 54 || [[3_Indlæggelsesnotatet#Plan|3.4]] || 
| plantarrefleks  || 174 || [[11_Centralnervesystemet#Sensibilitet|11.2.7]] || 
| plaque  || 197 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| platfod  || 153 || [[10_Bevægeapparatet#Ankel_og_fod_(pes)|10.2.13]] || 
| pleura parietalis  || 87 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || 
| pleurale gnidningslyde  || 96 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| pleuralgia  || 88 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || 
| pleurit  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| pleurit  || 85 || [[6_Lunger_og_luftveje#Hvæsen_og_piben|6.1.2]] || 
| pligt  || 25 || [[2_Sygehusjournalen#|2]] || 
| pludselig vandlandingstrang  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || 
| pneumoni  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| pneumoni  || 87 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || 
| pneumothorax  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| pneumothorax  || 87 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || 
| pneumothorax  || 92 || [[6_Lunger_og_luftveje#Palpation|6.2.2]] || 
| pollakisuri  || 116 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#|8]] || 
| pollakisuri  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || 
| polydipsi  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || 
| polymenoré  || 128 || [[9_Kvindelige_kønsorganer#Blødningsforstyrrelser|9.1.1]] || 
| positiv smertebue  || 147 || [[10_Bevægeapparatet#Albuen_(cubitus)|10.2.8]] || 
| primær amenoré  || 128 || [[9_Kvindelige_kønsorganer#Blødningsforstyrrelser|9.1.1]] || 
| primærjournalen  || 27 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| primærjournalen  || 31 || [[3_Indlæggelsesnotatet#|3]] || 
| prognose  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| prolapsus uteri  || 133 || [[9_Kvindelige_kønsorganer#Objektivt|9.2]] || 
| proteseklik  || 78 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| pruritus  || 194 || [[14_Hud#|14]] || 
| pruritus ani  || 114 || [[7_Mave-tarm-systemet#Endetarm_(rectum)|7.2.4]] || 
| præsentation  || 18 || [[1_Mødet_mellem_læge_og_patient#Selve_mødet|1.2.3]] || 
| pulmonal-stenose  || 81 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| puls  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| pulsdeficit  || 76 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| pulsoksimetri  || 61 || [[4_Almene_symptomer_og_fund#Objektiv_undersøgelse|4.2]] || 
| pungen  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| pupillernes form  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| purpura  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| purulent  || 86 || [[6_Lunger_og_luftveje#|6.1.4]] || 
| pustel  || 198 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| pyartron  || 152 || [[10_Bevægeapparatet#Knæet_(genu)|10.2.12]] || 
| pyrosis  || 88 || [[6_Lunger_og_luftveje#Brystmerter|6.1.5]] || 
| pyrosis  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || 
| pyuri  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || 
#N/A
| Bogstav: R || 213 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-R.mp3</html5media>
| rallelyde  || 96 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| reaktion for lys  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| recipe  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| rectocele  || 133 || [[9_Kvindelige_kønsorganer#Objektivt|9.2]] || 
| reflekser  || 173 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| refluks  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || 
| regio glenohumerale  || 145 || [[10_Bevægeapparatet#Skulder_(regio_glenohumerale)|10.2.7]] || 
| regiones inguinales  || 49 || [[3_Indlæggelsesnotatet#Lysker_(regiones_inguinales)|3.2.14]] || 
| regurgitation  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || 
| rektaleksploration  || 50 || [[3_Indlæggelsesnotatet#Mandlige_kønsorganer_(genitalia_masculina)|3.2.15]] || 
| rektaleksploration  || 113 || [[7_Mave-tarm-systemet#Endetarm_(rectum)|7.2.4]] || 
| rektalundersøgelse  || 113 || [[7_Mave-tarm-systemet#Endetarm_(rectum)|7.2.4]] || 
| remedier  || 17 || [[1_Mødet_mellem_læge_og_patient#Omgivelser_og_remedier|1.2.2]] || 
| respiration  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| respiration  || 64 || [[4_Almene_symptomer_og_fund#Perifer_cirkulation|4.2.4]] || 
| respiration  || 89 || [[6_Lunger_og_luftveje#Objektiv_undersøgelse|6.2]] || 
| respirationsfrekvens  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| respirationsfrekvens  || 64 || [[4_Almene_symptomer_og_fund#Perifer_cirkulation|4.2.4]] || 
| retrosternalt  || 70 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| revne  || 199 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| rhonchi  || 96 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| rigiditet  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| Rombergs prøve  || 172 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| rp.  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| ructus  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || 
| ryg  || 47 || [[3_Indlæggelsesnotatet#Thorax|3.2.9]] || 
| ryg  || 142 || [[10_Bevægeapparatet#Regional_undersøgelse|10.2.5]] || 
| rygerlunger  || 60 || [[4_Almene_symptomer_og_fund#Vægttab|4.1.4]] || 
| rygerlunger  || 85 || [[6_Lunger_og_luftveje#Hvæsen_og_piben|6.1.2]] || 
| rygsøjle  || 47 || [[3_Indlæggelsesnotatet#Thorax|3.2.9]] || 
| rygsøjle  || 142 || [[10_Bevægeapparatet#Regional_undersøgelse|10.2.5]] || 
| rygsøjle  || 165 || [[11_Centralnervesystemet#Hoved,_hals_og_rygsøjle_(cranium,_collum_et_columna_vertebralis)|11.2.4]] || 
#N/A
| Bogstav: S || 214 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-S.mp3</html5media>
| sammenklappet lunge  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| samtaler  || 27 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| samtaleteknik  || 19 || [[1_Mødet_mellem_læge_og_patient#Samtaleteknik|1.3]] || 
| sanseorganer  || 40 || [[3_Indlæggelsesnotatet#Øvrige_organsystemer|3.1.8]] || 
| saturationsmåling  || 61 || [[4_Almene_symptomer_og_fund#Objektiv_undersøgelse|4.2]] || 
| scrotum  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| sekundær amenoré  || 128 || [[9_Kvindelige_kønsorganer#Blødningsforstyrrelser|9.1.1]] || 
| sensibilitet  || 174 || [[11_Centralnervesystemet#Sensibilitet|11.2.7]] || 
| sensorisk  || 52 || [[3_Indlæggelsesnotatet#Neurologisk|3.2.20]] || 
| sideløshed  || 152 || [[10_Bevægeapparatet#Knæet_(genu)|10.2.12]] || 
| skjoldbruskkirtlen  || 187 || [[13_Kirtler#|13]] || 
| skjoldbruskkirtlen  || 189 || [[13_Kirtler#Objektiv_undersøgelse,_Skjoldbruskkirtlen|13.3]] || 
| skorper  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| skuffeløshed  || 152 || [[10_Bevægeapparatet#Knæet_(genu)|10.2.12]] || 
| skulder  || 145 || [[10_Bevægeapparatet#Skulder_(regio_glenohumerale)|10.2.7]] || 
| skulderluksation  || 145 || [[10_Bevægeapparatet#Skulder_(regio_glenohumerale)|10.2.7]] || 
| skæl  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| slidgigt  || 59 || [[4_Almene_symptomer_og_fund#Appetitløshed|4.1.3]] || 
| slidgigt  || 137 || [[10_Bevægeapparatet#Smerter|10.1.1]] || 
| slimhinder  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| slipømhed  || 108 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| snot  || 86 || [[6_Lunger_og_luftveje#|6.1.4]] || 
| socialt  || 42 || [[3_Indlæggelsesnotatet#Tobak,_alkohol_og_øvrigt_misbrug|3.1.10]] || 
| spasme-angina (Prinzmetals angina)  || 71 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| spasticitet  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| specialkontinuationer  || 26 || [[2_Sygehusjournalen#|2]] || 
| spider naevi  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| splenomegali  || 110 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| sprog  || 52 || [[3_Indlæggelsesnotatet#Neurologisk|3.2.20]] || 
| sprog  || 164 || [[11_Centralnervesystemet#Sprog|11.2.3]] || 
| sprogforstyrrelser  || 159 || [[11_Centralnervesystemet#Sprogforstyrrelser|11.1.5]] || 
| sputum  || 86 || [[6_Lunger_og_luftveje#|6.1.4]] || 
| squammae  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| St.c. stethoscopia cordis  || 48 || [[3_Indlæggelsesnotatet#Hjertestetoskopi_(St.c._stethoscopia_cordis)|3.2.12]] || 
| St.p. stethoscopia pulmonum  || 47 || [[3_Indlæggelsesnotatet#Thorax|3.2.9]] || 
| stabil angina pectoris  || 71 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| staseeksem  || 183 || [[12_Det_perifere_karsystem#Inspektion|12.2.1]] || 
| status  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| stemmefænomen  || 95 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| stenocardia  || 69 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| stenose  || 70 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| stethoscopia cordis st.c.  || 75 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| stethoscopia pulmonum; st.p  || 94 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| stigmata ved leversygdom  || 109 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| stivhed  || 138 || [[10_Bevægeapparatet#Stivhed|10.1.2]] || 
| stofskifte  || 40 || [[3_Indlæggelsesnotatet#Øvrige_organsystemer|3.1.8]] || 
| strakt arm-test  || 172 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| strakt benløftningstest  || 144 || [[10_Bevægeapparatet#Regional_undersøgelse|10.2.5]] || 
| stranguri  || 116 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#|8]] || 
| strepitus  || 141 || [[10_Bevægeapparatet#Palpation|10.2.3]] || 
| struma  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| struma  || 187 || [[13_Kirtler#|13]] || 
| stum iskæmi  || 71 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
| styringsbesvær  || 161 || [[11_Centralnervesystemet#Kraftnedsættelse|11.1.8]] || 
| subaraknoidalblødning  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || 
| subjektivt  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| subjektivt  || 31 || [[3_Indlæggelsesnotatet#|3]] || 
| subkutant emfysem  || 92 || [[6_Lunger_og_luftveje#Palpation|6.2.2]] || 
| sugillation  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| sugillation  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| supraspinatus-tendinitis  || 147 || [[10_Bevægeapparatet#Albuen_(cubitus)|10.2.8]] || 
| sure opstød  || 99 || [[7_Mave-tarm-systemet#Halsbrand_(pyrosis)|7.1.3]] || 
| svagtseende  || 24 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || 
| svimmelhed  || 58 || [[4_Almene_symptomer_og_fund#Træthed_og_svimmelhed|4.1.2]] || 
| svimmelhed  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || 
| svimmelhed  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || 
| svælg  || 104 || [[7_Mave-tarm-systemet#Mund_og_svælg_(cavum_oris_et_fauces)|7.2.1]] || 
#N/A
| sygehusjournal  || 25 || [[2_Sygehusjournalen#|2]] || 
| sygdomsopfattelse  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| symptomer  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| synkebesvær  || 98 || [[7_Mave-tarm-systemet#Kvalme_(nausea)_og_opkastning_(emesis)|7.1.1]] || 
| synkope  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || 
| synsfeltet  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| synsforstyrrelser  || 160 || [[11_Centralnervesystemet#Synsforstyrrelser|11.1.6]] || 
| synstab  || 203 || [[15_Sanseorganer#Synstab_(amblyopia_et_amaurosis)|15.1.4]] || 
| systoliske mislyde  || 81 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| sædstrengene  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| sår  || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || 
| sår  || 199 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| S·O·A·P-huskereglen  || 27 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
#N/A
| Bogstav: T || 215 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-T.mp3</html5media>
| takykardi  || 72 || [[5_Hjertet#Hjertebanken_(palpitationer)|5.1.4]] || 
| takypnø  || 89 || [[6_Lunger_og_luftveje#Objektiv_undersøgelse|6.2]] || 
| tandskader  || 104 || [[7_Mave-tarm-systemet#Mund_og_svælg_(cavum_oris_et_fauces)|7.2.1]] || 
| tandstatus  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| tarmrejsning  || 106 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| tarmslyng  || 98 || [[7_Mave-tarm-systemet#Kvalme_(nausea)_og_opkastning_(emesis)|7.1.1]] || 
| tbl  || 55 || [[3_Indlæggelsesnotatet#Plan|3.4]] || 
| telangiektasi  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| telangiektasi  || 200 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| teloragi  || 191 || [[13_Kirtler#En_knude_i_brystet|13.5.3]] || 
| temperatur  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
| testiklerne  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| tetraplegi  || 170 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| thorax’ bevægelighed  || 92 || [[6_Lunger_og_luftveje#Palpation|6.2.2]] || 
| tidligere  || 35 || [[3_Indlæggelsesnotatet#Tidligere|3.1.5]] || 
| Tietzes syndrom  || 89 || [[6_Lunger_og_luftveje#Objektiv_undersøgelse|6.2]] || 
| tilsyn  || 27 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| tinnitus  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || 
| tobak  || 42 || [[3_Indlæggelsesnotatet#Tobak,_alkohol_og_øvrigt_misbrug|3.1.10]] || 
| tolk  || 23 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || 
| tonsiller  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| tonsillitis  || 104 || [[7_Mave-tarm-systemet#Mund_og_svælg_(cavum_oris_et_fauces)|7.2.1]] || 
| tonus  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| torsio testis  || 124 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| transfusionsskema  || 26 || [[2_Sygehusjournalen#|2]] || 
| tremor  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| Trendelenburgs prøve  || 184 || [[12_Det_perifere_karsystem#Inspektion|12.2.1]] || 
| tricepsrefleksen  || 173 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| trigger-punkter  || 145 || [[10_Bevægeapparatet#Skulder_(regio_glenohumerale)|10.2.7]] || 
| trikuspidalinsufficiens  || 81 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| trofik  || 169 || [[11_Centralnervesystemet#Motorik|11.2.6]] || 
| trofik  || 183 || [[12_Det_perifere_karsystem#Inspektion|12.2.1]] || 
| træthed  || 58 || [[4_Almene_symptomer_og_fund#Træthed_og_svimmelhed|4.1.2]] || 
| tumor mammae  || 193 || [[13_Kirtler#Inspektion|13.6.1]] || 
| tungen  || 46 || [[3_Indlæggelsesnotatet#Ører|3.2.5]] || 
| tunghøre  || 24 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || 
| turgor  || 65 || [[4_Almene_symptomer_og_fund#Farve|4.2.3]] || 
| tussis  || 85 || [[6_Lunger_og_luftveje#Hvæsen_og_piben|6.1.2]] || 
| tympanisme  || 111 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| tynd mave  || 101 || [[7_Mave-tarm-systemet#Afføringsmønster|7.1.5]] || 
| tyreotoksikose  || 102 || [[7_Mave-tarm-systemet#Afføringsmønster|7.1.5]] || 
| tyreotoksikose  || 187 || [[13_Kirtler#|13]] || 
| tyst thorax  || 95 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
#N/A
| Bogstav: U || 215 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-U.mp3</html5media>
| uddrivningsklik  || 78 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| udflåd  || 129 || [[9_Kvindelige_kønsorganer#Underlivssmerter|9.1.2]] || 
| udlændinge  || 23 || [[1_Mødet_mellem_læge_og_patient#Specielle_forhold|1.4]] || 
| udredningsprogram  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| udslæt  || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || 
| udstående øjne  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
| udvidende gensvar  || 20 || [[1_Mødet_mellem_læge_og_patient#Samtaleteknik|1.3]] || 
| ufrivillig vandladning  || 120 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Ufrivillig_vandladning_(urininkontinens)|8.1.6]] || 
| ulcerationer  || 104 || [[7_Mave-tarm-systemet#Mund_og_svælg_(cavum_oris_et_fauces)|7.2.1]] || 
| ulcus  || 106 || [[7_Mave-tarm-systemet#Abdomen|7.2.2]] || 
| ulcus  || 195 || [[12_Det_perifere_karsystem#Palpation|12.2.3]] || 
| ulcus  || 199 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| ulcus cruris  || 181 || [[12_Det_perifere_karsystem#Hævede_ben_(ødemer)|12.1.2]] || 
| underlivssmerter  || 129 || [[9_Kvindelige_kønsorganer#Underlivssmerter|9.1.2]] || 
| undersøgelsesremedier  || 17 || [[1_Mødet_mellem_læge_og_patient#Omgivelser_og_remedier|1.2.2]] || 
| urethra  || 118 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Svie_og_smerte_ved_vandlanding_(dysuri)|8.1.3]] || 
| urge  || 116 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#|8]] || 
| urge  || 119 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Pludselig_vandlandingstrang_(urge)_og_hyppige_vandladninger_(pollakisuri,_nykturi)|8.1.4]] || 
| urininkontinens  || 120 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Ufrivillig_vandladning_(urininkontinens)|8.1.6]] || 
| urinsyregigt  || 153 || [[10_Bevægeapparatet#Ankel_og_fod_(pes)|10.2.13]] || 
| urinveje  || 116 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#|8]] || 
| uro-genitalt  || 40 || [[3_Indlæggelsesnotatet#Øvrige_organsystemer|3.1.8]] || 
| urticaria  || 196 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| ustabil angina pectoris  || 71 || [[5_Hjertet#Træthed_og_funktionsnedsættelse|5.1.1]] || 
#N/A
| Bogstav: V || 216 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-V.mp3</html5media>
| vandbrok  || 124 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| varicer  || 180 || [[12_Det_perifere_karsystem#Smerter_i_benene_(cruralgia)|12.1.1]] || 
| varicocele  || 124 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| vas deferens  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
| ventrikelseptumdefekt  || 81 || [[5_Hjertet#Auskultation_(stethoscopia_cordis,_st.c.,_hjertestetoskopi)|5.2.2]] || 
| vertigo  || 59 || [[4_Almene_symptomer_og_fund#Appetitløshed|4.1.3]] || 
| vertigo  || 156 || [[11_Centralnervesystemet#Svimmelhed_(vertigo)|11.1.2]] || 
| vertigo  || 202 || [[15_Sanseorganer#Øresusen_(tinnitus)|15.1.2]] || 
| vesikel  || 198 || [[14_Hud#Inspektion_og_palpation|14.2.1]] || 
| vibrationssans  || 176 || [[11_Centralnervesystemet#Sensibilitet|11.2.7]] || 
| vindueskiggersyndrom  || 180 || [[12_Det_perifere_karsystem#Smerter_i_benene_(cruralgia)|12.1.1]] || 
| vokal resonans  || 95 || [[6_Lunger_og_luftveje#Auskultation_(stethoscopia_pulmonum;_st.p.,_lungestetoskopi)|6.2.4]] || 
| vrangforestillinger  || 163 || [[11_Centralnervesystemet#Objektiv_psykisk_tilstand|11.2.2]] || 
| vurdering  || 28 || [[2_Sygehusjournalen#Journaltekstens_disposition|2.3]] || 
| vægttab  || 60 || [[4_Almene_symptomer_og_fund#Vægttab|4.1.4]] || 
| værdier  || 44 || [[3_Indlæggelsesnotatet#Almene_fund|3.2.1]] || 
#N/A
| Bogstav: Y || 216 || [[16_Stikordsregister#|16]] || 
| ydre kranie (calvaria)  || 45 || [[3_Indlæggelsesnotatet#Ydre_kranie_(calvaria)|3.2.2]] || 
#N/A
| Bogstav: Ø || 216 || [[16_Stikordsregister#|16]] || <html5media>File:STIK-OE.mp3</html5media>
| ødemer  || 73 || [[5_Hjertet#Vand_i_benene_(ødemer)|5.1.5]] || 
| ødemer  || 116 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#|8]] || 
| ødemer  || 122 || [[8_Nyrer,_urinveje_og_mandlige_kønsorganer#Vand_i_kroppen_(ødemer)|8.1.8]] || 
